id,title,price,promo_price,url,city
3405655,Конструктор LEGO Technic Ferrari 488 GTE 42125,20269.0,,https://www.detmir.ru/product/index/id/3405655/,Moscow
3405626,Конструктор LEGO Ninjago Ниндзя-перехватчик Х-1 71737,5389.0,,https://www.detmir.ru/product/index/id/3405626/,Moscow
3596717,Конструктор LEGO DUPLO Disney Дом и кафе Минни 10942,5389.0,4299.0,https://www.detmir.ru/product/index/id/3596717/,Moscow
3777764,Конструктор LEGO City Occasions Новогодний календарь 60303,2029.0,,https://www.detmir.ru/product/index/id/3777764/,Moscow
3596925,Конструктор LEGO Super Mario Стартовый набор Приключения вместе с Луиджи 71387,5989.0,5299.0,https://www.detmir.ru/product/index/id/3596925/,Moscow
3244473,Конструктор LEGO DUPLO Бульдозер 10930,889.0,649.0,https://www.detmir.ru/product/index/id/3244473/,Moscow
3596785,Конструктор LEGO Friends Американские горки на Волшебной ярмарке 41685,10189.0,8799.0,https://www.detmir.ru/product/index/id/3596785/,Moscow
3405532,Конструктор LEGO DUPLO Town Фермерский трактор сарай и животные 10952,7789.0,5999.0,https://www.detmir.ru/product/index/id/3405532/,Moscow
3405614,Конструктор LEGO Super Mario дополнительный набор загадочное испытание растения-пираньи 71382,3229.0,2099.0,https://www.detmir.ru/product/index/id/3405614/,Moscow
3758560,Конструктор LEGO Star Wars Легкий имперский крейсер 75315,16189.0,,https://www.detmir.ru/product/index/id/3758560/,Moscow
3596713,Конструктор LEGO Mickey and Friends Магазин мороженого Минни 10773,1909.0,1599.0,https://www.detmir.ru/product/index/id/3596713/,Moscow
3596714,Конструктор LEGO Mickey and Friends Космическая ракета Микки и Минни 10774,1909.0,1599.0,https://www.detmir.ru/product/index/id/3596714/,Moscow
3405596,Конструктор LEGO Super Heroes Воздушное нападение Вечных 76145,1189.0,,https://www.detmir.ru/product/index/id/3405596/,Moscow
3596884,Конструктор LEGO Грузовик для шоу каскадёров 60294,6589.0,5799.0,https://www.detmir.ru/product/index/id/3596884/,Moscow
4058545,Конструктор LEGO Disney Princess 43200,2029.0,,https://www.detmir.ru/product/index/id/4058545/,Moscow
3244480,Конструктор LEGO DUPLO Башенный кран на стройке 10933,11989.0,,https://www.detmir.ru/product/index/id/3244480/,Moscow
3405555,Конструктор LEGO Friends Ветеринарная клиника Хартлейк-Сити 41446,4309.0,,https://www.detmir.ru/product/index/id/3405555/,Moscow
3596716,Конструктор LEGO DUPLO Super Heroes Штаб-квартира Человека-паука 10940,3109.0,2499.0,https://www.detmir.ru/product/index/id/3596716/,Moscow
3200883,Конструктор LEGO Disney Frozen Олаф 41169,1299.0,649.0,https://www.detmir.ru/product/index/id/3200883/,Moscow
3597030,Конструктор LEGO Super Heroes Корабль Стражей 76193,17749.0,,https://www.detmir.ru/product/index/id/3597030/,Moscow
3985290,Конструктор LEGO Super Heroes Бэтмобиль Тумблер 76240,26389.0,,https://www.detmir.ru/product/index/id/3985290/,Moscow
618981,Конструктор LEGO Classic Строительная пластина зеленого цвета (10700),829.0,599.0,https://www.detmir.ru/product/index/id/618981/,Moscow
3596876,Конструктор LEGO Technic Полноприводный грузовик-внедорожник Mercedes-Benz Zetros 42129,31189.0,,https://www.detmir.ru/product/index/id/3596876/,Moscow
3620627,Конструктор LEGO City Wildlife Лагерь спасения дикой природы 60307,10789.0,8499.0,https://www.detmir.ru/product/index/id/3620627/,Moscow
3597051,Конструктор LEGO Jurassic World Побег стигимолоха 76939,4429.0,3899.0,https://www.detmir.ru/product/index/id/3597051/,Moscow
3200882,Конструктор LEGO Disney Frozen Шкатулка Эльзы 41168,4309.0,3869.0,https://www.detmir.ru/product/index/id/3200882/,Moscow
3596757,Конструктор LEGO DUPLO Town Гараж и автомойка 10948,10789.0,8499.0,https://www.detmir.ru/product/index/id/3596757/,Moscow
3405582,Конструктор LEGO City Fire Пожарная машина с лестницей 60280,1789.0,1499.0,https://www.detmir.ru/product/index/id/3405582/,Moscow
3597052,Конструктор LEGO Jurassic World Скелет тираннозавра на выставке 76940,3349.0,,https://www.detmir.ru/product/index/id/3597052/,Moscow
3596877,Конструктор LEGO Technic Бульдозер Cat D11T 42131,49189.0,,https://www.detmir.ru/product/index/id/3596877/,Moscow
3405636,Конструктор LEGO Minecraft Коралловый риф 21164,1189.0,,https://www.detmir.ru/product/index/id/3405636/,Moscow
3233714,Конструктор LEGO DUPLO Большая строительная пластина 2304,1549.0,1299.0,https://www.detmir.ru/product/index/id/3233714/,Moscow
3596756,Конструктор LEGO DUPLO Town Гоночные машины 10947,5389.0,3769.0,https://www.detmir.ru/product/index/id/3596756/,Moscow
3405544,Конструктор LEGO Disney Princess Королевская карета Золушки 43192,4309.0,3869.0,https://www.detmir.ru/product/index/id/3405544/,Moscow
3405599,Конструктор LEGO Super Heroes Взлёт Домо 76156,9589.0,,https://www.detmir.ru/product/index/id/3405599/,Moscow
3405622,Конструктор LEGO Ninjago Деревня Хранителей 71747,5389.0,,https://www.detmir.ru/product/index/id/3405622/,Moscow
3475287,Конструктор LEGO Friends Парк Хартлейк Сити 41447,4309.0,,https://www.detmir.ru/product/index/id/3475287/,Moscow
3596755,Конструктор LEGO DUPLO Town Семейное приключение на микроавтобусе 10946,2989.0,,https://www.detmir.ru/product/index/id/3596755/,Moscow
3596921,Конструктор LEGO City Wildlife 60302,10189.0,7999.0,https://www.detmir.ru/product/index/id/3596921/,Moscow
3596888,Конструктор LEGO City Stunt 60298,709.0,629.0,https://www.detmir.ru/product/index/id/3596888/,Moscow
3599720,Конструктор LEGO VIDIYO Folk Fairy BeatBox (Битбокс Феи Фолка) 43110,1789.0,799.0,https://www.detmir.ru/product/index/id/3599720/,Moscow
3405598,Конструктор LEGO Super Heroes Вечные перед лицом Аришема 76155,7789.0,6899.0,https://www.detmir.ru/product/index/id/3405598/,Moscow
